调度方案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005155876,2.39E-05,0.013749,1.19E-05,0.013749,5.97E-06,0.013749,2.98E-06,0.013749,1.49E-06,0.013749,2.98E-06,0.054996,0.109992,0.001491862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005671463,2.63E-05,0.0151239,1.31E-05,0.0151239,6.56E-06,0.0151239,3.28E-06,0.0151239,1.64E-06,0.0151239,3.28E-06,0.0604956,0.1209912,0.001641048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006187051,2.86E-05,0.0164988,1.43E-05,0.0164988,7.16E-06,0.0164988,3.58E-06,0.0164988,1.79E-06,0.0164988,3.58E-06,0.0659952,0.1319904,0.001790234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006702639,3.10E-05,0.0178737,1.55E-05,0.0178737,7.76E-06,0.0178737,3.88E-06,0.0178737,1.94E-06,0.0178737,3.88E-06,0.0714948,0.1429896,0.001939421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007218226,3.34E-05,0.0192486,1.67E-05,0.0192486,8.35E-06,0.0192486,4.18E-06,0.0192486,2.09E-06,0.0192486,4.18E-06,0.0769944,0.1539888,0.002088607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007733814,3.58E-05,0.0206235,1.79E-05,0.0206235,8.95E-06,0.0206235,4.48E-06,0.0206235,2.24E-06,0.0206235,4.48E-06,0.082494,0.164988,0.002237793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008249401,3.82E-05,0.0219984,1.91E-05,0.0219984,9.55E-06,0.0219984,4.77E-06,0.0219984,2.39E-06,0.0219984,4.77E-06,0.0879936,0.1759872,0.002386979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008764989,4.06E-05,0.0233733,2.03E-05,0.0233733,1.01E-05,0.0233733,5.07E-06,0.0233733,2.54E-06,0.0233733,5.07E-06,0.0934932,0.1869864,0.002536166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009280577,4.30E-05,0.0247482,2.15E-05,0.0247482,1.07E-05,0.0247482,5.37E-06,0.0247482,2.69E-06,0.0247482,5.37E-06,0.0989928,0.1979856,0.002685352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009796164,4.54E-05,0.0261231,2.27E-05,0.0261231,1.13E-05,0.0261231,5.67E-06,0.0261231,2.83E-06,0.0261231,5.67E-06,0.1044924,0.2089848,0.002834538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010311752,4.77E-05,0.027498,2.39E-05,0.027498,1.19E-05,0.027498,5.97E-06,0.027498,2.98E-06,0.027498,5.97E-06,0.109992,0.219984,0.002983724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010827339,5.01E-05,0.0288729,2.51E-05,0.0288729,1.25E-05,0.0288729,6.27E-06,0.0288729,3.13E-06,0.0288729,6.27E-06,0.1154916,0.2309832,0.00313291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011342927,5.25E-05,0.0302478,2.63E-05,0.0302478,1.31E-05,0.0302478,6.56E-06,0.0302478,3.28E-06,0.0302478,6.56E-06,0.1209912,0.2419824,0.003282097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011858514,5.49E-05,0.0316227,2.75E-05,0.0316227,1.37E-05,0.0316227,6.86E-06,0.0316227,3.43E-06,0.0316227,6.86E-06,0.1264908,0.2529816,0.003431283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012374102,5.73E-05,0.0329976,2.86E-05,0.0329976,1.43E-05,0.0329976,7.16E-06,0.0329976,3.58E-06,0.0329976,7.16E-06,0.1319904,0.2639808,0.003580469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01288969,5.97E-05,0.0343725,2.98E-05,0.0343725,1.49E-05,0.0343725,7.46E-06,0.0343725,3.73E-06,0.0343725,7.46E-06,0.13749,0.27498,0.003729655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013405277,6.21E-05,0.0357474,3.10E-05,0.0357474,1.55E-05,0.0357474,7.76E-06,0.0357474,3.88E-06,0.0357474,7.76E-06,0.1429896,0.2859792,0.003878841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013920865,6.44E-05,0.0371223,3.22E-05,0.0371223,1.61E-05,0.0371223,8.06E-06,0.0371223,4.03E-06,0.0371223,8.06E-06,0.1484892,0.2969784,0.004028028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.014436452,6.68E-05,0.0384972,3.34E-05,0.0384972,1.67E-05,0.0384972,8.35E-06,0.0384972,4.18E-06,0.0384972,8.35E-06,0.1539888,0.3079776,0.004177214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01495204,6.92E-05,0.0398721,3.46E-05,0.0398721,1.73E-05,0.0398721,8.65E-06,0.0398721,4.33E-06,0.0398721,8.65E-06,0.1594884,0.3189768,0.0043264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015467628,7.16E-05,0.041247,3.58E-05,0.041247,1.79E-05,0.041247,8.95E-06,0.041247,4.48E-06,0.041247,8.95E-06,0.164988,0.329976,0.004475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015983215,7.40E-05,0.0426219,3.70E-05,0.0426219,1.85E-05,0.0426219,9.25E-06,0.0426219,4.62E-06,0.0426219,9.25E-06,0.1704876,0.3409752,0.004624772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016498803,7.64E-05,0.0439968,3.82E-05,0.0439968,1.91E-05,0.0439968,9.55E-06,0.0439968,4.77E-06,0.0439968,9.55E-06,0.1759872,0.3519744,0.004773959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01701439,7.88E-05,0.0453717,3.94E-05,0.0453717,1.97E-05,0.0453717,9.85E-06,0.0453717,4.92E-06,0.0453717,9.85E-06,0.1814868,0.3629736,0.004923145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017529978,8.12E-05,0.0467466,4.06E-05,0.0467466,2.03E-05,0.0467466,1.01E-05,0.0467466,5.07E-06,0.0467466,1.01E-05,0.1869864,0.3739728,0.005072331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018045566,8.35E-05,0.0481215,4.18E-05,0.0481215,2.09E-05,0.0481215,1.04E-05,0.0481215,5.22E-06,0.0481215,1.04E-05,0.192486,0.384972,0.005221517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018561153,8.59E-05,0.0494964,4.30E-05,0.0494964,2.15E-05,0.0494964,1.07E-05,0.0494964,5.37E-06,0.0494964,1.07E-05,0.1979856,0.3959712,0.005370703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019076741,8.83E-05,0.0508713,4.42E-05,0.0508713,2.21E-05,0.0508713,1.10E-05,0.0508713,5.52E-06,0.0508713,1.10E-05,0.2034852,0.4069704,0.00551989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019592328,9.07E-05,0.0522462,4.54E-05,0.0522462,2.27E-05,0.0522462,1.13E-05,0.0522462,5.67E-06,0.0522462,1.13E-05,0.2089848,0.4179696,0.005669076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.020107916,9.31E-05,0.0536211,4.65E-05,0.0536211,2.33E-05,0.0536211,1.16E-05,0.0536211,5.82E-06,0.0536211,1.16E-05,0.2144844,0.4289688,0.005818262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.020623503,9.55E-05,0.054996,4.77E-05,0.054996,2.39E-05,0.054996,1.19E-05,0.054996,5.97E-06,0.054996,1.19E-05,0.219984,0.439968,0.005967448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021139091,9.79E-05,0.0563709,4.89E-05,0.0563709,2.45E-05,0.0563709,1.22E-05,0.0563709,6.12E-06,0.0563709,1.22E-05,0.2254836,0.4509672,0.006116634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021654679,0.000100253,0.0577458,5.01E-05,0.0577458,2.51E-05,0.0577458,1.25E-05,0.0577458,6.27E-06,0.0577458,1.25E-05,0.2309832,0.4619664,0.006265821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.022170266,0.00010264,0.0591207,5.13E-05,0.0591207,2.57E-05,0.0591207,1.28E-05,0.0591207,6.42E-06,0.0591207,1.28E-05,0.2364828,0.4729656,0.006415007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.022685854,0.000105027,0.0604956,5.25E-05,0.0604956,2.63E-05,0.0604956,1.31E-05,0.0604956,6.56E-06,0.0604956,1.31E-05,0.2419824,0.4839648,0.006564193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023201441,0.000107414,0.0618705,5.37E-05,0.0618705,2.69E-05,0.0618705,1.34E-05,0.0618705,6.71E-06,0.0618705,1.34E-05,0.247482,0.494964,0.006713379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023717029,0.000109801,0.0632454,5.49E-05,0.0632454,2.75E-05,0.0632454,1.37E-05,0.0632454,6.86E-06,0.0632454,1.37E-05,0.2529816,0.5059632,0.006862566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024232617,0.000112188,0.0646203,5.61E-05,0.0646203,2.80E-05,0.0646203,1.40E-05,0.0646203,7.01E-06,0.0646203,1.40E-05,0.2584812,0.5169624,0.007011752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024748204,0.000114575,0.0659952,5.73E-05,0.0659952,2.86E-05,0.0659952,1.43E-05,0.0659952,7.16E-06,0.0659952,1.43E-05,0.2639808,0.5279616,0.007160938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025263792,0.000116962,0.0673701,5.85E-05,0.0673701,2.92E-05,0.0673701,1.46E-05,0.0673701,7.31E-06,0.0673701,1.46E-05,0.2694804,0.5389608,0.007310124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025779379,0.000119349,0.068745,5.97E-05,0.068745,2.98E-05,0.068745,1.49E-05,0.068745,7.46E-06,0.068745,1.49E-05,0.27498,0.54996,0.00745931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026294967,0.000121736,0.0701199,6.09E-05,0.0701199,3.04E-05,0.0701199,1.52E-05,0.0701199,7.61E-06,0.0701199,1.52E-05,0.2804796,0.5609592,0.007608497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026810554,0.000124123,0.0714948,6.21E-05,0.0714948,3.10E-05,0.0714948,1.55E-05,0.0714948,7.76E-06,0.0714948,1.55E-05,0.2859792,0.5719584,0.007757683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.027326142,0.00012651,0.0728697,6.33E-05,0.0728697,3.16E-05,0.0728697,1.58E-05,0.0728697,7.91E-06,0.0728697,1.58E-05,0.2914788,0.5829576,0.007906869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02784173,0.000128897,0.0742446,6.44E-05,0.0742446,3.22E-05,0.0742446,1.61E-05,0.0742446,8.06E-06,0.0742446,1.61E-05,0.2969784,0.5939568,0.008056055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028357317,0.000131284,0.0756195,6.56E-05,0.0756195,3.28E-05,0.0756195,1.64E-05,0.0756195,8.21E-06,0.0756195,1.64E-05,0.302478,0.604956,0.008205241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028872905,0.000133671,0.0769944,6.68E-05,0.0769944,3.34E-05,0.0769944,1.67E-05,0.0769944,8.35E-06,0.0769944,1.67E-05,0.3079776,0.6159552,0.008354428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029388492,0.000136058,0.0783693,6.80E-05,0.0783693,3.40E-05,0.0783693,1.70E-05,0.0783693,8.50E-06,0.0783693,1.70E-05,0.3134772,0.6269544,0.008503614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02990408,0.000138445,0.0797442,6.92E-05,0.0797442,3.46E-05,0.0797442,1.73E-05,0.0797442,8.65E-06,0.0797442,1.73E-05,0.3189768,0.6379536,0.0086528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030419668,0.000140832,0.0811191,7.04E-05,0.0811191,3.52E-05,0.0811191,1.76E-05,0.0811191,8.80E-06,0.0811191,1.76E-05,0.3244764,0.6489528,0.008801986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030935255,0.000143219,0.082494,7.16E-05,0.082494,3.58E-05,0.082494,1.79E-05,0.082494,8.95E-06,0.082494,1.79E-05,0.329976,0.659952,0.008951172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031450843,0.000145606,0.0838689,7.28E-05,0.0838689,3.64E-05,0.0838689,1.82E-05,0.0838689,9.10E-06,0.0838689,1.82E-05,0.3354756,0.6709512,0.009100359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03196643,0.000147993,0.0852438,7.40E-05,0.0852438,3.70E-05,0.0852438,1.85E-05,0.0852438,9.25E-06,0.0852438,1.85E-05,0.3409752,0.6819504,0.009249545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032482018,0.00015038,0.0866187,7.52E-05,0.0866187,3.76E-05,0.0866187,1.88E-05,0.0866187,9.40E-06,0.0866187,1.88E-05,0.3464748,0.6929496,0.009398731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032997606,0.000152767,0.0879936,7.64E-05,0.0879936,3.82E-05,0.0879936,1.91E-05,0.0879936,9.55E-06,0.0879936,1.91E-05,0.3519744,0.7039488,0.009547917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.033513193,0.000155154,0.0893685,7.76E-05,0.0893685,3.88E-05,0.0893685,1.94E-05,0.0893685,9.70E-06,0.0893685,1.94E-05,0.357474,0.714948,0.009697103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034028781,0.000157541,0.0907434,7.88E-05,0.0907434,3.94E-05,0.0907434,1.97E-05,0.0907434,9.85E-06,0.0907434,1.97E-05,0.3629736,0.7259472,0.00984629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034544368,0.000159928,0.0921183,8.00E-05,0.0921183,4.00E-05,0.0921183,2.00E-05,0.0921183,1.00E-05,0.0921183,2.00E-05,0.3684732,0.7369464,0.009995476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035059956,0.000162315,0.0934932,8.12E-05,0.0934932,4.06E-05,0.0934932,2.03E-05,0.0934932,1.01E-05,0.0934932,2.03E-05,0.3739728,0.7479456,0.010144662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035575543,0.000164702,0.0948681,8.24E-05,0.0948681,4.12E-05,0.0948681,2.06E-05,0.0948681,1.03E-05,0.0948681,2.06E-05,0.3794724,0.7589448,0.010293848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036091131,0.000167089,0.096243,8.35E-05,0.096243,4.18E-05,0.096243,2.09E-05,0.096243,1.04E-05,0.096243,2.09E-05,0.384972,0.769944,0.010443034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036606719,0.000169476,0.0976179,8.47E-05,0.0976179,4.24E-05,0.0976179,2.12E-05,0.0976179,1.06E-05,0.0976179,2.12E-05,0.3904716,0.7809432,0.010592221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037122306,0.000171863,0.0989928,8.59E-05,0.0989928,4.30E-05,0.0989928,2.15E-05,0.0989928,1.07E-05,0.0989928,2.15E-05,0.3959712,0.7919424,0.010741407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037637894,0.000174249,0.1003677,8.71E-05,0.1003677,4.36E-05,0.1003677,2.18E-05,0.1003677,1.09E-05,0.1003677,2.18E-05,0.4014708,0.8029416,0.010890593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.038153481,0.000176636,0.1017426,8.83E-05,0.1017426,4.42E-05,0.1017426,2.21E-05,0.1017426,1.10E-05,0.1017426,2.21E-05,0.4069704,0.8139408,0.011039779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.038669069,0.000179023,0.1031175,8.95E-05,0.1031175,4.48E-05,0.1031175,2.24E-05,0.1031175,1.12E-05,0.1031175,2.24E-05,0.41247,0.82494,0.011188966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.039184657,0.00018141,0.1044924,9.07E-05,0.1044924,4.54E-05,0.1044924,2.27E-05,0.1044924,1.13E-05,0.1044924,2.27E-05,0.4179696,0.8359392,0.011338152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.039700244,0.000183797,0.1058673,9.19E-05,0.1058673,4.59E-05,0.1058673,2.30E-05,0.1058673,1.15E-05,0.1058673,2.30E-05,0.4234692,0.8469384,0.011487338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040215832,0.000186184,0.1072422,9.31E-05,0.1072422,4.65E-05,0.1072422,2.33E-05,0.1072422,1.16E-05,0.1072422,2.33E-05,0.4289688,0.8579376,0.011636524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040731419,0.000188571,0.1086171,9.43E-05,0.1086171,4.71E-05,0.1086171,2.36E-05,0.1086171,1.18E-05,0.1086171,2.36E-05,0.4344684,0.8689368,0.01178571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.041247007,0.000190958,0.109992,9.55E-05,0.109992,4.77E-05,0.109992,2.39E-05,0.109992,1.19E-05,0.109992,2.39E-05,0.439968,0.879936,0.011934897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.041762594,0.000193345,0.1113669,9.67E-05,0.1113669,4.83E-05,0.1113669,2.42E-05,0.1113669,1.21E-05,0.1113669,2.42E-05,0.4454676,0.8909352,0.012084083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042278182,0.000195732,0.1127418,9.79E-05,0.1127418,4.89E-05,0.1127418,2.45E-05,0.1127418,1.22E-05,0.1127418,2.45E-05,0.4509672,0.9019344,0.012233269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04279377,0.000198119,0.1141167,9.91E-05,0.1141167,4.95E-05,0.1141167,2.48E-05,0.1141167,1.24E-05,0.1141167,2.48E-05,0.4564668,0.9129336,0.012382455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.043309357,0.000200506,0.1154916,0.000100253,0.1154916,5.01E-05,0.1154916,2.51E-05,0.1154916,1.25E-05,0.1154916,2.51E-05,0.4619664,0.9239328,0.012531641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.043824945,0.000202893,0.1168665,0.000101447,0.1168665,5.07E-05,0.1168665,2.54E-05,0.1168665,1.27E-05,0.1168665,2.54E-05,0.467466,0.934932,0.012680828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044340532,0.00020528,0.1182414,0.00010264,0.1182414,5.13E-05,0.1182414,2.57E-05,0.1182414,1.28E-05,0.1182414,2.57E-05,0.4729656,0.9459312,0.012830014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
